,text
493, if you don’t convince warren to drop out after a massachusetts loss you’re enabling a bide… 
494, omg now she's dropping out first buttigieg and now her gosh darn it she was my second choice and b… 
495, wtf is wrong with people this thread is scary as hell and these people vote (not ironic many of these… 
496, the worst part on jobs is that sanders is *promising* to kill *hundreds of thousands* of fracking… 
497, the head of an organization sets the mindset for everyone in that organization and sande… 
498, because he will be easy to beat which is exactly why i am supporting biden plus i am moderate demo… 
499," 
im sorry for this one
a yo chuck
muthafuck him and bernie sanders
😭😭😭😭😭😄😄😄😂😂😂😂😂😂
bro you kidding right"
500," sanders top political donors

please tell me which are antiestablishment 👍 "
501, hmmm just like i thought it never changes and we wonder why sanders is easy to snapping up the disenfranchised
502, nope they traded in their candidacy for the bloomberg paycheck just like biden and sanders will do eventually
503, at the time the obama administration opposed it until it included normalized relations do not fall for th… 
504,opinion | he loves trump so he voted for bernie sanders in the south carolina primary washington post… 
505,the new york times examines the dilemma silicon valley leaders face if bernie sanders gets the nomination 
506, _joseph bernie sanders policies would make every one of those w… 
507,i've been bracing myself for a few weeks to cast a strategic primary vote for sanders and i voted for him in the… 
508, how is sanders not the establishment he has been in washington for thirty years he has senior posit… 
509, bernie sanders here's why:
510,"bernie sanders vs mike bloomberg rap battle where bernie ends the battle by saying ""stop and frisk your lyrics mike… "
511, him and sanders would be insane
512,"guys biden might win california outright 

this poll has consistently severely overestimated sanders and under… "
513, or maybe sanders misspoke
514,bernie sanders supporters no lock to back democratic nominee 
515, good lord considering liz lads are constantly accusing bernie supporters of sounding like… 
516, please pick sanders next:)
517, with sanders as the nominee trump wins in a landslide swing state voters will reject sanders… 
518, i still do not understand why she could not put her past with bloomberg behind her… 
519,funny how all jeremy corbyn's supporters are backing bernie sanders to be the first jewish president of the usa and… 
520, _l_g how do you square that with the same poll having sanders running ah… 
521,please vote for bernie sanders 
522,_drew _ap chairman bernie sanders is a socialist just like stalin or you want me to use a watered… 
523,then there are those of us whose politics are just as far left as hers or sanders’ but would still support biden ov… 
524,trump is % gonna come out at a rally with flavor flav 
525, _joseph social media tends to confirm our biases warren called sande… 
526, there's a lot of abuse from all side… 
527,i signed up for facebook and got banned while on i added this democrat i went to hs with all of his posts are ei… 
528,there are some hiphop aficionados who believe flavor flav whose public identity over the past quarter century ha… 
529,if anyone cares i’m voting for bernie sanders in tomorrow’s virginia democratic primary godspeed sanders
530, on of sanders houses poor berrnie 
531,my point here is that neither sanders nor trump should be framing the race for the nomination as one between the es… 
532," bernie or biden period 

hillary voters are smart enough to realize that cockroach liz will drop out an… "
533,i hate bernie sanders and joe biden so fucking much and yes i’ll vote for either of them in the general without bat… 
534,bloomberg speaks at aipac as sanders warren skip conference 
535, i may sound unreasonable but i just can not let his prison and militaryindustrial politics slide sam… 
536, the establishment v bernie sanders coronavirus & the stock market | the 
537,bernie sanders touts endorsement of radical mayor who ‘nationalized’ and shut down zoo 
538,the visceral reaction that people who don’t like bernie sanders when you tell them that you “don’t mind” bernie san… 
539,bernie sanders touts endorsement of radical mayor who ‘nationalized’ and shut down zoo 
540, _ventre but she’s not winning any delegates her path forward to… 
541, franchise tag sanders or ward
542,bernie sanders touts endorsement of radical mayor who ‘nationalized’ and shut down zoo 
543,bernie sanders y los punks 
544, sanders had the better chance over that screwball 🤣
545, damn straight i do not want sanders as our president
546,sanders leads biden in key super tuesday states of california texas and north carolina polls find via 
547,o cruel needless misunderstanding o stubborn selfwilled exile from the loving breast but it was all right eve… 
548,i personally hope warren & sanders somehow compromise behindthescenes in the coming days ensure the policies the… 
549,"american politics drives me nuts

you have joe ""remember obama"" biden vs bernie ""how about real change"" sanders… "
550, between warren’s pretend native american ancestry and sanders’ pining after oth… 
551, biden over sanders obviously
552, thats funny when i search for bernie sanders lies i find none… 
553,would you want your children to speak to you like sanders r biden how would i lie them to address others 
554,classic beat sweetener ivanka/jared kellyanne conway and (previously) sarah huckabee sanders are clearly maggie's… 
555," this is just getting ridiculous now

"
556, true americans fight to keep our freedom of choice true americans fight to choose our own medical plan t… 
557, dead links but spare us they’re opinion pieces by the avowed berniehating bil… 
558, without prejudicebernie sandersif bernie can market his liberal socialism more to african… 
559,insiders tell me a private jet is about to take mayor pete to dallas to endorse joe biden and republicans tell me… 
560,trump voters will still vote trump nov he’ll get his percent biden would destroy enthusiasm of < vote… 
561,biden will be better than trump but little in america will change but president sanders now he will actually mak… 
562, when the republicans are doing everything they can to promote sanders and his… 
563,bernie sanders 
564, evening from manchester england earth have you watched the joe roga… 
565, it reminds me of jeff bezos the guy who owns the washington post he'll stop at nothing to ma… 
566, bloomberg biden sanders
567,by how much will warren hurt sanders tomorrow stay tuned now a word from our sponsors and… 
568, you’d rather count on sanders having to go state by state to e… 
569, democrats including sanders don’t care about the working class they despise them
570, sanders is not under investigation hes a better candidate the difference is biden wants payback sanders wa… 
571,_joseph the sanders campaign could assign someone to offer refreshments and amenities to wapo re… 
572, i just had this conversation with a major very major house dem who talked about how poor sanders' campa… 
573, there was a key difference in it was a person race and close enough that he’d have a voice in p… 
574, maybe sanders would be better than trump on foreign wars (though i doubt it) he certainly will be *… 
575, you're rightwe do deserve betteri think we should be choosing between bernie sanders and mike penc… 
576, the idea that “energy will go towards social movements” seems the same/parallel to the bread and ros… 
577," or
vpharris
sec of education warren
treasurybloomberg
sec of state sanders
agschiff
homeland… "
578,going to make a bold bet based on the elections so far tomorrow i think sanders will do better in states where tu… 
579, i’m not “corporate establishment” or “political establishment” i’m just a working class wife and mom o… 
580,_va_ i'm still backing warren until *she* decide to drop out and then i'm moving to biden… 
581,_ so you would not boycott a business that supports bernie sanders or joe biden
582,while america is not a purely socialist country it is bursting at the seams with socialist policies bernie sander… 
583," obama will not have any sayso in a sanders administration

sanders is gonna feel the bern… "
584,a lot of my warrensupporting friends have told me they like sanders but think he can not get anything done does not… 
585,bernie sanders would be an awful president 
586, sanders makes a lot of noise and yells a lot but lacks finesse biden seems like a nice guy but i… 
587,public enemy fire flavor flav after bernie sanders rally spat – rolling stone 
588, is the only progressive who has a plan to get her agenda enacted that is why i choose her over sanders an… 
589, the sanders campaign let biden off the hook when he was down still not going after him
590,public enemy said it was “moving forward” without flavor flav after he raised objections that senator bernie sander… 
591, not sanders he is not a democrat he is a communist and democrats will never unite behind a communist
592," who forced her out had to be bloomberg warren or 
sanders bidens' campaign… "
593, this is a pretty clear breakdown of the vote (with citations) about why sanders voted aga… 
594,”sander’s ideas are coded as ’extreme’ in washington where there’s significant bipartisan investment in the status… 
595,any analysis of super tuesday that does not include percentagr of the vote that occurred early is a bad take i th… 
596, the washington post opinions against sanders need to stop
597, sorry for assuming gut response due to all the democrats trashing sanders and his supporters as cult members
598, dubious now at least mayor pete got it right real shame he stepped down would rather have seen s… 
599,it is not you but sanders who will defeat trump 
600, she campaigns in utah this morning saying she’s the “onl… 
601,the fact that sanders is just an asshole is approaching sigma certainty neverbernie 
602, if sanders wins the nomination on plurality the business elite leaves the party if… 
603, i have no use for the caucus system in the democratic primary the… 
604, the b*rnie br*s told me that bernie sanders actually has a lifelong record of fighting for civil right… 
605,pm w/ : biden wins south carolina by a big margin; will obama now endorse biden to stop sanders and for… 
606,_ she relied on family lore she found it was not true i've read mixed storie… 
607,bernie sanders squirms when asked about supporters trying to unseat nancy pelosi via wester… 
608,progressive group that urged warren to run in endorses sanders in 
609,flores: defeat here’s how sanders will avoid corbyn’s fate corruption dnc election… 
610, that’s a fair point and i would vote for sanders ove… 
611,los angeles (ap) — four years after a bitter loss in california's presidential primary bernie sanders appears on t… 
612," if bernie ""bros"" (his supporters are mostly female) called her a snake it's largely *b… "
613, i think warren supporters are more defensive at this point than on the attack… 
614,bernie or bust: the sanders supporters who will back trump if their man is not the democratic nominee 
615, kamala did not actually hire the nastier of her online supporters unlike sanders
616, booooooooooooo clearly sanders is the most popular candidate
617, so no matter the policies we have vote for biden no i am trying tell u billy there… 
618, maybe somebody would like to remind her what her father's thoughts on bernie: 
619,you also don’t have to personally like sanders to vote for him i’ve often voted for people i didn’t personally lik… 
620,“this crisis demands more than a senator who has good ideas but whose year track record shows he consistently c… 
621,"she threw a unity trapper keeper at sanders on the way out the door

here's a note to progressives:

""center left… "
622," sanders will make history as the first jewish president 

stop erasing his heritage part… "
623,can we please stop this whole warren vs bernie bullshit their supporters/voters should embrace each other becaus… 
624,my heart is in my chest about the north carolina primary tomorrow if you have not voted yet please give your vote… 
625,the democrats’ presidential primary has exposed the pathological moral obsessions of us foreign policy 
626,then there is the question of whether or not republicans would cross over to vote in the dem primary since the gop… 
627,the closest challenge to sanders in the vpr/vt pbs poll was buttigieg with % now that buttigieg has suspended hi… 
628,while the vpr/vt pbs poll found that % of rvs voting in the dem primary supported sanders his actual vote percen… 
629, or they are trying to split the party or he's trying to make himself look friendly to sanders supporters
630, every poll right now puts a sanders/trump election as a win for trump i’m not saying he’s a bad candi… 
631,now bernie sanders supporters are calling out the media as propagandists who are unfairly smearing bernie i remem… 
632, ask a sanders supporter if they think hillary clinton should… 
633,the east coast/west coast war did not destroy rap music but an old socialist just might flavor flav is kicked ou… 
634," how can this guy possibly think sanders has more baggage than ""i work with segregationists"" biden"
635,"i love me some bernie sanders but he’s never getting elected it’s jeremy corbyn all over again

he might win the… "
636, sure but first are they running for president and getting assisted with their… 
637, going when the polls open to cast my vote for a one bernard sanders in virginia
638,amy klobuchar and pete buttigieg set to endorse biden at evening rally – live 
639, bernie sanders elected in vermont as an independent and not a democrat is trying to convince the a… 
640, _lock sanders could talk about the st nd and rd jesus quests
641,"what happened between chuck todd and bernie sanders

yikes"
642,adolf hitler was a result of mistakes made by predcessors and was necessary at that time so you must understand if… 
643, has that been a major theme though it seems like electability has been by far the most… 
644,"neither sander's nor warren's policies are ""get stuff free"" and it's a ridiculous smear for either camp to say so a… "
645, _sam dnc is protecting status quo bernie sanders toes the line why do you think getting toget… 
646, sanders
647, one would think so based on the policies she ran on but with the c… 
648," ok if you say so🤦🏽‍♂️
"
649,i had about five antisanders men explaining to me everything wrong with his campaign earlier he’s not perfect i… 
650,"warren: [attacks bernie sanders repeatedly]

sanders: [does not attack warren once]

warren supporters: "
651,cloverdale 'berned' after sanders rally leaves in unpaid bills 
652, (/) even though your bias is clear in your handle and how you describe the candidates i w… 
653," “amy klobuchar and pete buttigieg set to endorse biden at evening rally”

"
654,"my rankings:

 elizabeth warren
 bernie sanders
 joe biden
 mile bloomberg
 tulsi gabbard"
655, the establishment v bernie sanders coronavirus & the stock market | the 
656," applied to be conscientious objector: 

 three brothers served in t… "
657, but that's what the primary is for if you want warren vote warren i'd she does not win the prima… 
658, msnbc panel talked about how sanders has to be stopped and then pivoted to say that there… 
659,"🟢 biden
🟢 bloomberg
🟢 gabbard
🟢 sanders
🟢 warren 
❌klobuchar
❌buttigieg
❌steyer
❌patrick
❌yang
❌bennet
❌delaney
❌bo… "
660,"┏━━┓┏━━┓┏━━┓┏━━┓
┗━┓┃┃┏┓┃┗━┓┃┃┏┓┃
┏━┛┃┃┃┃┃┏━┛┃┃┃┃┃
🇺🇸🇺🇸🇺🇸bernie sanders🇺🇸🇺🇸🇺🇸
┃┏━┛┃┃┃┃┃┏━┛┃┃┃┃
┃┗━┓┃┗┛┃┃┗━┓┃┗┛┃
┗━━┛┗━━┛┗━━┛┗━━┛"
661, i would have thought warren collecting vote share that sanders would not then directing support to hi… 
662," show me a social media post by sanders that is at all ""thuglike"""
663,i have never seen an election year like this i'm for president trump but i do not understand the democratic party… 
664," calling someone a ""bernie bro"" is not really name calling though you do not seem to be one but this… "
665, i wonder why trump and russia are both pulling for a sanders win 
666,have a v offline apolitical buttigiegsupporting friend who said he'd have trouble voting for sanders in the ge m… 
667, she campaigns in utah this morning saying she’s the “only alternative” to sanders then drops out min… 
668,(i think a lot of people genuinely do not notice that sanders talks about the working class and working families con… 
669,choosewarren means choosing biden she simply has no path to the nomination pete and amy dropped solely to endors… 
670,"bro i haaate it when ppl be like ""bernie sanders is just an old white man exactly what you claim to hate"" st off… "
671,bloomberg’s doctor says he underwent cardiac stress testing and an echocardiogram in july it shows normal function… 
672, to the extent that it ever sways voters it's usually in the home state of the vp candid… 
673, a compromise bill is a long way from accomplishing the platform sande… 
674, who's your mama whose coattails were flapping in sc who brought along those white suburban districts and… 
675, sadly yang’s thursday announcement will not be an endorsemen… 
676, how much do you propose to tax businesses and how far do you think that will go u sh… 
677," good job helping sanders i followed you because i thought you were a pragmatic wtf happened 

you go… "
678,bernie sanders 
679," well said sir
do not understand what made sanders to use jihadis agenda in his election… "
680, if yoy want a shot at beating trump take a lesson from the uk and dont nominate sanders to oppose him he… 
681, i hope ya'll voted for bernie sanders if you care about the environment
682, there go the goalposts again like trump did not receive any criticism when he was a candidate and li… 
683, i'm personally looking forward to voting for bernie sanders tomorrow and hoping to give the democratic… 
684, i find this strategy interesting because the one thing i’m noticing is that it’s alienating a… 
685,_klaus _lsp look at what those scumbags did at the convention in… 
686,bernie sanders responds after israeli ambassador to un says 'we do not want him in israel' smartnews
687, if that were true trump and cult would not be working t… 
688, full court press to steal the election from sanders again is on you guys need other hobbies besides fixing elections
689, wait it was a lie i thought the issue here was just that they timed the article opportunistically… 
690,those dems quitting the race should be backing sanders
691,dan synder gave deion sanders a year contract when he was lmao
692,what’s funny is i keep hearing about biden sanders and warren even tulsi is being questioned about why she’s stil… 
693,do sanders surrogates sit around reading back issues of adbusters 
694,how sanders brethren decide what to call someone 
695,_jeanpierre buy bernie sanders the election
696,he must be a lousy poker player if it was any more transparent that he so badly wants to run against sanders and not biden
697, most polls show biden and sanders beating trump
698, sanders gets people fired for not supporting him sounds like mini trump
699,klobuchar would have lost mn to sanders she is too moderate for the dems in this state but a red tide is coming
700, mr sanders is just as mercenary as any other politician some of us still remember 
701,sanders is going to deliver the jews to the republicans if he is the candidate🙏 maybe % or more trump will bur… 
702,why so many pete buttigieg supporters are suddenly turning to bernie sanders via 
703," luckily the constitution has a plan for that😏

sanders is still a safer bet for meaningful structural chang… "
704, it makes me mad that tomorrow biden may win nc tennessee… 
705, _joseph because of selection bias via twitter algorithms (and the fac… 
706, sanders
707, _wisp imagine that sanders weren’t running and ask yourself if you would have typed that
708, if they were trying to promote a nonwhite candidate or a gay one over said straight white candidate… 
709, actually i fear biden (who is obviously cognitively fragile) possibly being president more than i… 
710,at this point in my life i do not want kids but i'll be honest: the prospect of the next generation actually havin… 
711, what do you think of sanders though that guy is downright scary
712,_sequitur publishing news that is not favorable for sanders is not inherentl… 
713, i kind of have a problem with this argument warren’s racial policies are superior to bern… 
714,any leader worth having would be open about who is finding them like bernie sanders is and would tell us before vo… 
715,taking a page from bloomberg's playbook a group founded by bernie sanders had a former staffer enter into a nda … 
716, _sean mark: sated like a trumpster you know that’s a bs statement y… 
717,'a wealth tax is on the table': clinton's treasury secretary and wall street fat cat caves to bernie sanders' soci… 
718,"
yes i am the bestttttt i am level one travel drone gopro video editor on fiverr you can s… "
719,"_inc that’s weird

"
720, _nixon sanders and warren are both flawedthey espouse the same message differently but the proble… 
721,why some suburban women are wary of bernie sanders
722," _four ok done
"
723, insanity you say tell that to president george mcgovern he defeated _nixon by a landslide and… 
724, i get liking her more than him this time a year ago i liked her more than him but is the gap of that… 
725, mfa will never happen ever neither will the country elect a marxist antisemite like sanders
726, if you go to the liberal party of new york it's not sanders who is pictured there
727,having warren's supporters move to sanders would be nice but the real reason to get her out is because she's going… 
728," exactly when sanders talks about ""workingclass people"" he means white men"
729, do you seriously not see that he’s referring to the articles “defeat b… 
730, no because they might be some asshole criminal who committed murder or rape i had to arrest in the… 
731, biden is going to get the nomination it’s on you guys to do the right thi… 
732, _guttenberg sanders the charleston loophole 
733,"their dirty masks are off 

they’re hanging it all out now 

they’re popping off about “the new us socialist mov… "
734, while pete was arm in arm with black folk in remembering the history of the event that sanders has taken… 
735,i am having flashbacks to when sanders was gaining momentum look what happened then you literally drive a sp… 
736,"""and reports of moderates moving in private to push buttigieg out of the race to try to blunt sanders's chances

t… "
737, we fight for donald trump our president not bernie sanders
738,"latest polls in ca
 likely voters sanders +
 likely voters sanders +
 likely voters sanders +

th… "
739,👀no wonder 🍄rump wants to run against sanders👇 
740,fdr saved capitalism i doubt senator sanders can either events will force all our hands there it will be time to… 
741, most of us do not pay as much attention to donald trump than yall do we already know that the decks are… 
742, mitch will be senate majority leader again and kevin mccarthy will be speaker of the house if free stuff berni… 
743, sneaky pete owned by billionaires and of course the media loved him now they want warren who has major is… 
744,"joe biden dad
amy klobuchar mom
pete buttigieg little brother 
bernie sanders the cool cousin"
745, he opposed the iraq war and has taken a lea… 
746,perfect example of sanders being a lying scumbag like trump what a bunch of suckers 
747," receipts:
"
748,bernie rails against antisanders super pac: 'who is paying for these ad via 
749, i'm not interested in a candidate who unites party over people sanders unites voters across all demograph… 
750," @_michaelbrooks that argument never made sense to me

bernie sanders is the truth version of what… "
751,the turn of society against the mouthpieces of capital bodes well for how threatening sanders is to politics 
752," at a time

"
753," this is totally disingenuous bullshit goodness me

why is it that all these intellectual elites who… "
754,super tuesday preview: sanders and biden are duking it out in texas 
755, i dunno given how badly the sanders campaign and his followers have salted the earth in terms of them… 
756," sanders says of his sc result: ""when we talk about south carolina and when we talk about other place… "
757,public enemy fires flavor flav after dispute over bernie sanders rally 
758,israel's un ambassador calls sanders an 'ignorant fool': 'we do not want him in israel' 
759, if sanders walks into the convention with the most votes she’ll pass her delegates to him in exchange for vp
760,no watermelon so this is a sanders plate biden woulda had the watermelon 
761, biden: we ran a good race but it’s time for us all to come… 
762, no not gut feeling i’m not talking about primary (bernie… 
763,"_thatsme ask a bernie bro
if sanders had kissed the john lewis ring"
764,this is sad 👇🏾👇🏾👇🏾👇🏾 over bernie sanders seriously💔💔💔 
765, article is about sites closed as long ago as and republicans have all the power in this state i… 
766, you should inform yourself about bernie sanders friend t… 
767, bernie sanders he should lay off the fried foods
768, at times like this you need to ask yourself who you hate more: bernie sanders or donald trump
769, _law if the dnc is really planning on screwing sanders again they'll have bloomberg endorse him
770, *dont mind loud gaging and choking noises coming from shawn’s room
771,please vote for bernie sanders
772, now it might be that the warren campaign has no interest in supporting bernie sanders in the absence… 
773,"local nc reporter: despite millions bloomberg falls flat
sanders is in the lead despite all the millions spent by… "
774, he's favored to win sure but not guaranteed also with the way delegates w… 
775," why

also there were no other moderate candidates in to coalesce around clinton it was ostensibly… "
776, jewish population in dade is far smaller than it has been and the jews are a lot less jewish area le… 
777,@_allisondarcy i hope she makes a breakthrough tomorrow as i still think she would both be the best person for the… 
778, please 🛑stop ur whining no one is cursing you ur your name is… 
779, except it is primarily coming from sanders campaign i have not seen biden… 
780,_ bernie sanders
781,still it's pretty clear that buttigieg getting out likely helps the former vice president and hurts vermont sen b… 
782," bernie sanders has the green new deal the most progressive climate change proposal 

he also has… "
783, he's not a good substitute for sanders but he *is* who the dnc leadership seem to be pu… 
784,in an improbable show of political dexterity joe biden has unified the wings of his party represented by a candida… 
785," biden
trump will have a an easy task beating bernie sanders

trump has a trove of ""opposition re… "
786, and sanders voted many times against gun control you can not cherrypick what… 
787,_xpress no it’s ok the bus is powered by pure organic bullshit so is sanders
788,_joseph yes great stuff they're doing at the like publishing articles about ho… 
789,“sanders and the movements he supports (and that support him) have created a populist moment a vibrant and growing… 
790,elizabethwarren does not owe berniesanders anything warrensupporters do not have an obligation to vote for… 
791,it is time for the people in america to unite behind joe biden bernie sanders is making a lot of promises the cou… 
792,seeing the “moderate” lane coalesce to be competitive against sanders on super tuesday even though i’m not a big fa… 
793,what bernie sanders really got done in his years in congress 
794,"tonight on nightside it's ""super tuesday eve"" & dan is talking politics after the south carolina primary resulted… "
795, the is banking on a man like biden who has moral & ethical issues such as ukraine/nelson mandela li… 
796,bernie’s campaign manager is disappointed democrats endorse biden over someone calling himself one out of convenien… 
797,_usa shall we count all the real lies that trump has said in the thousands
798,"_driskell it s a little premature ceding the nomination to biden
he needs to worry about sanders and warren is… "
799, i mean polling shows that many of sanders barely centerleft policies are widely popul… 
800," stupid
u need those sanders people or u get trump"
801, very simple sanders is politically at left so marxist communist socia… 
802, the establishment v bernie sanders coronavirus & the stock market | the 
803,daniel di martino a nativeborn venezuelan freedom activist had a strong warning for americans ahead of the … 
804,in san jose sen bernie sanders laid out his sweeping progressive agenda and argued why he is the most formidable… 
805,vote for bernie sanders
806, i don’t think you understand me bernie… 
807,"i’m less optimistic about “postidentity” but 
 nails this: “a certain brand of neoliberal identity polit… "
808, it’s frustrating that media is only talking about biden and sanders forgetting that there is a woman… 
809,compared to sanders warren is more of a new comer to politics especially to the congress but she is hardly outside the establishment /
810,_fic bernie does fine with black voters & draws out more young black voters than biden also that essay has… 
811,‘the nation’ endorses bernie sanders and his movement via 
812, hi while the corporate democrats are consolidating (biden klobuchar butt… 
813,"_ i'm not ""dreaming"" of anything i'm pointing out that the notion that a sanders presidency… "
814, there’s an alternative to republicans and republicanlite that’s bernie sanders
815,"please read who covered bernie in vt on bernie and press:

 "
816, cut a deal yeah that was the democratic party would never run anyone against sanders for any… 
817, i know it's not europe my point is that good politicians can find ways to work… 
818, and the media calls sanders voters vile
819,_esq sanders desperation growing exponentially
820,"weird

there's a hashtag right now telling sanders to drop out and back warren

lol i mean how does that make an… "
821, _sellers strange cause joe was supporting segregation while sanders was marching
822,one thing the democrats ought to be worried about is that they’ve just given the impression (and rightly so) that t… 
823, endorse bernie sanders and stop this
824,democrats face three scenarios with sanders and they’re all bad 
825,fivethirtyeight: super tuesday preview: sanders and biden are duking it out in texas
826,"now that amy klobuchar & pete buttegieg dropped out of the dem race (and will most likely endorse biden) 

the big… "
827, oh man neither sanders or biden can stand we need a new voice i think mike bloomberg can do it
828, biden has inspired more voters than bernie so far though i'd happily vote for bernie… 
829,_ulele what does your response have to do with what sanders is :: blink blink::telegraphing:: 
830,let me get this straight sanders is saying the democratic establishment hates him but he wants us to elect him pr… 
831,_buggs _ yes and do not act like there are not a significant number of… 
832,democracy for america endorses bernie sanders 
833, _affect name one valid reason warren is better than sanders
834,i am all fucking in for bernie sanders ya'll i've been donating i've been tweeting i've been talking cannot wai… 
835, if i may as a parting word i was aware of ber… 
836, i feel like a lot of the people who support her who would switch to sanders already have
837,bernie sanders was born months before the attack on pearl harbor
838,mike pence accused bernie sanders who is jewish of siding with israel's enemies for supporting palestinian rights… 
839,bernie sanders would be an awful president 
840,"my simple note to bernie sanders:

stopwaggingyourfingeratme"
841, i say bloomberg underperforms and joins warren as the second tier by the next debate it'll probably st… 
842," two old guys with agerelated health problems:

biden: releases hea… "
843, the compromise of the sanders campaign and the knowledge of that compromise should be enough to have it cancelled
844," that's actually you
sanders :
endorsed cenk (racist misogynist transphobic)
endorsed by joe rogan (rac… "
845, sanders has broken every agreement he has made with the democratic party basically he has ne… 
846, and that attack dog mentality persists amongst his followers even when the campaign was clearly in the… 
847," and they're much closer in their questionable stands on russia than not

"
848,why is it that biden gets all endorsements from the top brass and bernie gets the all endorsements from the ground… 
849,her campaign has said she wants to stop sanders you stupid fuck 
850,_gary she's my candidate if she's still around in april and i further think that we can lose… 
851,_ what exactly has he done anyone he's a spoiler & not getting this independents vote sanders
852, you have no fucking evidence of that and quite frankly i find it utterly disgusting that you… 
853, please i know you are a sanders partisan and that is fine but this is a trump and co talking point a… 
854, the policies sanders promotes are no different than the ones every other wealthy demo… 
855, sanders is also spry
856, sanders make way more sense in a head to head with trump he has massive popular appeal is activating… 
857,bernie sanders is an existential threat to democrats incorporated and that's why he'll not be allowed to have the n… 
858, (/) bruni whom i’m not fond of has penned eight oped pieces on buttigieg since last summer he… 
859,sanders knows putin/trump will try to undermine mr biden & he won’t lift a finger against them
860, doesn’t matter all that says to me is that sanders agreed with it thought it was a… 
861,reminder: is not in this race to prop up sanders you manichean dimwits she is running to be… 
862, putin prefers sanders tds is real
863," dude they're close

she's a sanders institute fellow and supported him in what… "
864, @_michaelbrooks the green party should pick someone whom sanders can endorse if the dnc screw over… 
865,public enemy fire flavor flav after bernie sanders rally spat – rolling stone 
866, biden we will lose every seat we gave gained and more with sanders he’s a cult leader like trump
867," and turns to logan ""are you okay"" he asks before getting an elbow to the face and gets knocked… "
868,biden’s funding issues stand out but recent polling has him viable basically everywhere including california wh… 
869,i'm only one person and it's been about months since i've covered an event that featured an appearance by sanders… 
870, amazing that the worst you could say about sanders is that he's consistent and not a flipflop… 
871, worst case scenario we do not get our candidate electedbest case in stopping sanders it gives the… 
872,public enemy fire flavor flav after bernie sanders rally spat via 
873,bloomberg speaks at aipac as sanders warren skip conference 
874, exactly it’s a dream come true imagine djax lamb ertz goedert sanders dillon and scott defenses would check out
875, for sure and add the fact that she made hillary give her a ton of things for come late en… 
876, well i guess that % is not a ceiling for sanders then
877,a bunch of warren people have said this to me today while i was trying to persuade them with the practical case to… 
878, bernie sanders a guy notorious for never having a real job and getting thrown out of a commune for re… 
879, it's the equivalent to multitrillion dollar tax break trump just said so friday they pret… 
880,“we are proud to endorse a democratic socialist with a program both realistic and radical enough to… 
881, the gang votes for sanders 
882, from the beginning i’ve hoped for biden america needs solid leadership ready to go day one and the… 
883,"symbolically ""corporate"" and ""corrupt"" are interpreted in similar ways in bernie speeches the difference is trump… "
884,all around bad day for millennials with sanders' odds of being president falling and robinhood crashing
885, evidence bernie hasn’t been vetted yet you just wait until rnc and their war chest has run wi… 
886,"🚨🚨🚨 azsen: 
establishment democrat comes out to toe the line and end the sanders candidacy mark is… "
887,"_in_nc oh i know this one 

because sanders has actually been getting votes"
888,_schneider whatever he's the presumptive nominee for after sanders has another heart attack… 
889, that's really not true she adds folks to the bigger movement that left s… 
890, where is the inconsistency there are lots of people who support san… 
891,i am about to lose all my twitter followers i am about to unfollow all my twitter heros the antisanders hostilit… 
892,"weird it’s almost like bernie sanders supporters are tired of the constant bad faith coverage he’s gotten
from you… "
893, obviously that would be the front runner bernie sanders it’s just as obvious that… 
894, keep dreaming mr sanders besides rules for radicals list your communism beliefs & am… 
895, it’s not as if bernie is a better alternative he has ample baggage too and sanders supporters’ rose… 
896, i’m not asking for him to compromise with republicans though… 
897, i know exactly how congress works and know exactly how well bernie works with cong… 
898,bernie sanders's proposed policies will bring vigilante justice to america 
899, i love barry sanders and if you do not well you're just a bad american
900,"_marie “amy klobuchar and pete buttigieg set to endorse biden at evening rally”

"
901,bermie sanders got flava flav kicked out of public enemy make him president
902,legalizing pot in all states cannot be done by executive order sanders should know this 
903, sanders' helped create the current rules if he had reservations about them you'd fi… 
904,the bernie sanders campaign announced 's endorsement this afternoon which is an excuse for me to post… 
905,as a scholar and activist i am endorsing bernie sanders his commitment to marginalized communities and moral clari… 
906,@_bobj not sanders biden
907, yes trump is plunging this country closer to authoritarian fascism while he fills vital offices w… 
908, as i said the votes count not t… 
909,black lives matter cofounder endorses sanders and warren says it is time for biden to stand down 
910, republicans are crossing over and voting for joe biden not bernie sanders we need more real democrats… 
911," _rick i had to reread this thought you were talking about sanders 

i feel like i've… "
912,genuinely super fucked to split the progressive vote between sanders and warren right before super tuesday please… 
913,amy klobuchar and pete buttigieg set to endorse biden at evening rally – live | us news | the guardian 
914, on the other hand bernie sanders even as president could not get any bill of any… 
915,bernie sanders iconography on the streets of auckland bernie supertuesday 
916, see no future going forward with biden i could wholly get behind warren and am hoping sanders makes… 
917,"y'all mobilizing your party is not corrupt 
pulling in your ranks to beat trump is not corrupt
sanders is not a de… "
918, it’s pretty sad watching all these moderates gang up on sanders if only the democrats had fought as hard… 
919, it’s sure not suspicious that he “won” iowa just to drop out early and endorse the only one with a shot at… 
920, _mr_tom_lomax _aria_blooms warren will not win i voted for sanders in the primar… 
921,"vote for the kid in this bunch
what did reagan say about his age
wisdom
"
922,sanders will scream unfair all the way to november 
923,sam the eagle looks like bernie sanders 
